id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
60018,6/25/18 17:41,Police Assist,0,C1806473,9.8102E+14,Bonnie,Domestic Short Hair,Grey and White,Cat,4 years 5 months.,Female,Adoptable Cat Middle Colony,7/10/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60019,6/25/18 17:44,Police Assist,0,C1806474,9.8102E+14,Clyde,Domestic Short Hair,Grey and White,Cat,5 years 5 months.,Male,Adoptable Cat Middle Colony,7/10/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60021,6/26/18 8:45,Stray,0,C1806753,9.8102E+14,Tillie,Domestic Short Hair,Buff,Cat,10 months.,Female,Adoptable Cat Small Colony,7/28/18 0:00,Foster,0,8/7/18 0:00,Stray,,Court Order/ Legal,0,0,0
60021,6/26/18 8:45,Stray,0,C1806753,9.8102E+14,Tillie,Domestic Short Hair,Buff,Cat,10 months.,Female,Adoptable Cat Small Colony,8/11/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60022,6/26/18 9:24,Stray,0,C1806754,9.8102E+14,Thanos,Domestic Short Hair,Orange and White,Cat,21 weeks.,Male,Adoptable Cat Kennels,8/3/18 0:00,Adoption,0,,DOA,9/30/18 0:00,Dead On Arrival,1,0,1
60025,6/26/18 12:09,Incompatible with owner lifestyle,0,C1806742,9.8102E+14,Shopie,Domestic Short Hair,Black and White,Cat,7 months.,Male,Adoptable Cat Kennels,8/17/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60026,6/26/18 13:56,Stray,0,C1806477,,Timmy,Domestic Short Hair,Black,Cat,2 years 11 months.,Male,Cat room C,7/5/18 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60027,6/26/18 15:44,Incompatible with owner lifestyle,0,D1806747,9.8102E+14,Honey,Beagle/Chihuahua,Tricolour,Dog,5 years 10 months.,Female,Adoptable Dogs,7/2/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60028,6/26/18 15:51,Litter relinquishment,0,D1806749,9.8102E+14,Tess,Foxhound/German Shepherd Dog,Black and Tan,Dog,7 months.,Female,Adoptable Dogs,7/1/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60030,6/26/18 15:51,Litter relinquishment,0,D1806750,9.8102E+14,Loki,Foxhound/German Shepherd Dog,Black and Tan,Dog,7 months.,Male,Adoptable Dogs,6/29/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60031,6/26/18 16:23,Stray,0,D1806518,,Zeus,Great Pyrenees/Mix,White,Dog,10 years 5 months.,Male,Dog room C,6/30/18 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60032,6/26/18 16:27,Stray,0,D1806519,9.8102E+14,Chevy,Great Pyrenees,White and Brown,Dog,3 years 1 month.,Male,Adoptable Dogs,7/16/18 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60036,6/26/18 17:05,Stray,0,C1806758,9.8102E+14,Zeus,Domestic Short Hair,Black,Cat,7 years 4 months.,Male,Adoptable Cat Glass Colony,7/27/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60037,6/26/18 17:07,Police Assist,0,D1806478,,Peggy Sue,Poodle/Japanese Chin,White,Dog,10 years 5 months.,Female,Dog room A,6/26/18 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60039,6/26/18 19:11,Stray,0,C1806759,9.8102E+14,Cinderella,Domestic Short Hair,Tabbico,Cat,3 years 6 months.,Female,Adoptable Cat Big Colony,6/27/18 0:00,Foster,0,9/18/18 0:00,Stray,,Court Order/ Legal,0,0,0
60039,6/26/18 19:11,Stray,0,C1806759,9.8102E+14,Cinderella,Domestic Short Hair,Tabbico,Cat,3 years 6 months.,Female,Adoptable Cat Big Colony,1/3/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60040,6/27/18 1:43,Police Assist,0,D1806479,9.8102E+14,Rocky B,Bully Breed Mix,Brindle,Dog,1 year 7 months.,Male,Dog room C,7/3/18 0:00,Reclaimed,0,8/23/18 0:00,Stray,9/26/18 0:00,TM - Treatable Manageable,0,1,0
60040,6/27/18 1:43,Police Assist,0,D1806479,9.8102E+14,Rocky B,Bully Breed Mix,Brindle,Dog,1 year 7 months.,Male,Dog room C,9/17/18 0:00,Reclaimed,0,9/23/18 0:00,Stray,9/26/18 0:00,TM - Treatable Manageable,0,1,0
60040,6/27/18 1:43,Police Assist,0,D1806479,9.8102E+14,Rocky B,Bully Breed Mix,Brindle,Dog,1 year 7 months.,Male,Dog room C,9/23/18 0:00,Reclaimed,0,9/23/18 0:00,Unsuitable Accommodation,9/26/18 0:00,TM - Treatable Manageable,0,1,0
60043,6/27/18 12:44,Stray,0,C1806761,9.8102E+14,Rumpus,Domestic Short Hair,Black and White,Cat,1 year 0 months.,Male,Adoptable Cat Middle Colony,6/30/18 0:00,Foster,0,7/19/18 0:00,Stray,,Court Order/ Legal,0,0,0
60043,6/27/18 12:44,Stray,0,C1806761,9.8102E+14,Rumpus,Domestic Short Hair,Black and White,Cat,1 year 0 months.,Male,Adoptable Cat Middle Colony,8/10/18 0:00,Foster,0,8/20/18 0:00,Stray,,Court Order/ Legal,0,0,0
60043,6/27/18 12:44,Stray,0,C1806761,9.8102E+14,Rumpus,Domestic Short Hair,Black and White,Cat,1 year 0 months.,Male,Adoptable Cat Middle Colony,8/24/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60044,6/27/18 13:16,Moving,0,C1806756,9.8102E+14,Charles,Domestic Medium Hair,Grey,Cat,4 years 4 months.,Male,Adoptable Cat Middle Colony,7/7/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60045,6/27/18 13:35,Stray,0,C1806762,9.8102E+14,Falcor,Domestic Short Hair,Orange,Cat,1 year 1 month.,Male,Adoptable window colony,7/11/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60046,6/27/18 13:35,Stray,0,C1806763,9.8102E+14,Ramona,Domestic Short Hair,White and Black,Cat,7 months.,Female,Adoptable window colony,7/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60047,6/27/18 15:58,Stray,0,C1806764,9.8102E+14,Athena,Domestic Long Hair,Tortie,Cat,7 months.,Female,Adoptable window colony,7/2/18 0:00,Foster,0,7/10/18 0:00,Stray,,Court Order/ Legal,0,0,0
60047,6/27/18 15:58,Stray,0,C1806764,9.8102E+14,Athena,Domestic Long Hair,Tortie,Cat,7 months.,Female,Adoptable window colony,7/13/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60048,6/27/18 17:15,Stray,0,D1806520,,Bentley,"Yorkshire Terrier/Schnauzer, Miniature",Siver and Tan,Dog,3 years 10 months.,Male,Dog room A,6/28/18 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60049,6/28/18 11:19,Stray,0,R1806521,,Nibbles,American,White,House Rabbit,1 year 10 months.,Female,Small Animal room,8/13/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60050,6/28/18 12:28,Transfer from Other Shelter,0,C1806480,9.8102E+14,Dusty,Domestic Long Hair,Black,Cat,3 years 6 months.,Male,Adoptable Cat Kennels,7/16/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60051,6/28/18 12:41,Abandoned,0,D1806906,9.8102E+14,Pancakes,Labrador Retriever/Mix,Black,Dog,7 months.,Male,Adoptable Dogs,7/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60055,6/28/18 14:47,Rabies Monitoring,0,D1806054,,G,Bully Breed Mix,Black,Dog,5 years 4 months.,Male,Dog room Isolation,7/8/18 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60057,6/28/18 15:24,Stray,0,C1806767,9.8102E+14,Beaugard,Domestic Long Hair,Black and White,Cat,1 year 2 months.,Male,Adoptable Cat Kennels,6/30/18 0:00,Foster,0,7/20/18 0:00,Stray,,Court Order/ Legal,0,0,0
60057,6/28/18 15:24,Stray,0,C1806767,9.8102E+14,Beaugard,Domestic Long Hair,Black and White,Cat,1 year 2 months.,Male,Adoptable Cat Kennels,8/7/18 0:00,Foster,0,8/20/18 0:00,Stray,,Court Order/ Legal,0,0,0
60057,6/28/18 15:24,Stray,0,C1806767,9.8102E+14,Beaugard,Domestic Long Hair,Black and White,Cat,1 year 2 months.,Male,Adoptable Cat Kennels,9/26/18 0:00,Adoption,0,7/10/19 0:00,Landlord issues,,Court Order/ Legal,0,0,0
60057,6/28/18 15:24,Stray,0,C1806767,9.8102E+14,Beaugard,Domestic Long Hair,Black and White,Cat,1 year 2 months.,Male,Adoptable Cat Kennels,7/27/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60058,6/28/18 15:39,Stray,0,C1806768,9.8102E+14,Alcott,Domestic Short Hair,Grey and White,Cat,11 months.,Male,Adoptable Cat Kennels,7/16/18 0:00,Foster,0,8/11/18 0:00,Stray,,Court Order/ Legal,0,0,0
60058,6/28/18 15:39,Stray,0,C1806768,9.8102E+14,Alcott,Domestic Short Hair,Grey and White,Cat,11 months.,Male,Adoptable Cat Kennels,8/19/18 0:00,Foster,0,9/1/18 0:00,Stray,,Court Order/ Legal,0,0,0
60058,6/28/18 15:39,Stray,0,C1806768,9.8102E+14,Alcott,Domestic Short Hair,Grey and White,Cat,11 months.,Male,Adoptable Cat Kennels,9/10/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60059,6/28/18 15:39,Stray,0,C1806769,9.8102E+14,Dinah,Domestic Short Hair,Grey and White,Cat,11 months.,Female,Adoptable Cat Kennels,7/16/18 0:00,Foster,0,8/11/18 0:00,Stray,,Court Order/ Legal,0,0,0
60059,6/28/18 15:39,Stray,0,C1806769,9.8102E+14,Dinah,Domestic Short Hair,Grey and White,Cat,11 months.,Female,Adoptable Cat Kennels,8/19/18 0:00,Foster,0,9/1/18 0:00,Stray,,Court Order/ Legal,0,0,0
60059,6/28/18 15:39,Stray,0,C1806769,9.8102E+14,Dinah,Domestic Short Hair,Grey and White,Cat,11 months.,Female,Adoptable Cat Kennels,9/9/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60060,6/28/18 15:48,Owner requested Euthanasia,0,D1806242,,Dixie,Beagle,Tricolour,Dog,11 years 4 months.,Female,Canine intake room,6/28/18 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60061,6/28/18 15:59,Stray,0,D1806907,9.8102E+14,Jelly,Australian Cattle Dog/Mix,White and Tan,Dog,1 year 10 months.,Female,Adoptable Dogs,9/4/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60062,6/28/18 16:44,Stray,0,C1806770,,Junebug,Domestic Short Hair,Calico,Cat,5 years 11 months.,Female,Cat obs,8/6/18 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60063,6/28/18 16:44,Stray,0,C1806771,9.8102E+14,Ju Ju Bee,Domestic Short Hair,White and Orange,Cat,6 months.,Male,Adoptable Cat Middle Colony,8/13/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60064,6/28/18 16:44,Stray,0,C1806772,9.8102E+14,JillyBoo,Domestic Short Hair,Tabbico,Cat,6 months.,Female,Adoptable Cat Kennels,8/14/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60065,6/28/18 16:44,Stray,0,C1806773,9.8102E+14,Milo,Domestic Short Hair,Orange and White,Cat,10 months.,Male,Adoptable Cat Middle Colony,8/4/18 0:00,Adoption,0,3/5/19 0:00,Incompatible with owner lifestyle,3/21/19 0:00,Court Order/ Legal,1,0,1
60065,6/28/18 16:44,Stray,0,C1806773,9.8102E+14,Milo,Domestic Short Hair,Orange and White,Cat,10 months.,Male,Adoptable Cat Middle Colony,3/13/19 0:00,Adoption,0,,Stray,3/21/19 0:00,Court Order/ Legal,1,0,1
60066,6/28/18 16:55,Stray,0,C1806774,9.8102E+14,Merlin,Domestic Short Hair,Brown and Black,Cat,1 year 1 month.,Male,Adoptable window colony,7/6/18 0:00,Foster,0,7/27/18 0:00,Stray,,Court Order/ Legal,0,0,0
60066,6/28/18 16:55,Stray,0,C1806774,9.8102E+14,Merlin,Domestic Short Hair,Brown and Black,Cat,1 year 1 month.,Male,Adoptable window colony,7/30/18 0:00,Foster,0,8/8/18 0:00,Stray,,Court Order/ Legal,0,0,0
60066,6/28/18 16:55,Stray,0,C1806774,9.8102E+14,Merlin,Domestic Short Hair,Brown and Black,Cat,1 year 1 month.,Male,Adoptable window colony,8/10/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60067,6/29/18 8:43,Police Assist,0,D1806483,0A125E2570,Junior,Labrador Retriever/Mix,Red,Dog,7 years 11 months.,Male,Dog room D,6/29/18 0:00,Reclaimed,0,7/15/18 0:00,Stray,,Court Order/ Legal,0,0,0
60067,6/29/18 8:43,Police Assist,0,D1806483,0A125E2570,Junior,Labrador Retriever/Mix,Red,Dog,7 years 11 months.,Male,Dog room D,7/18/18 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60069,6/29/18 11:52,Stray,0,D1806522,,Balloo,Saint Bernard St. Bernard,Tricolour,Dog,1 year 4 months.,Male,Canine intake room,6/29/18 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60071,6/29/18 12:14,Marriage/Relationship split,0,C1806766,9.8102E+14,Manson,Domestic Short Hair,"Brown, Black and White",Cat,5 years 4 months.,Male,Adoptable Cat Kennels,7/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60072,6/29/18 12:26,Stray,0,C1806776,,So Cool,Domestic Short Hair,Buff and white,Cat,6 months.,Male,Cat room A,7/10/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60073,6/29/18 12:26,Stray,0,C1806777,,So Buff,Domestic Short Hair,Buff,Cat,6 months.,Female,Cat room A,7/10/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60074,6/29/18 12:34,Unsuitable Accommodation,0,C1806775,9.8102E+14,Tigger,Domestic Short Hair,Orange,Cat,3 years 4 months.,Male,Adoptable Cat Big Colony,8/13/18 0:00,Foster,0,8/30/18 0:00,Stray,,Court Order/ Legal,0,0,0
60074,6/29/18 12:34,Unsuitable Accommodation,0,C1806775,9.8102E+14,Tigger,Domestic Short Hair,Orange,Cat,3 years 4 months.,Male,Adoptable Cat Big Colony,9/2/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60075,6/29/18 12:34,Unsuitable Accommodation,0,C1806778,9.8102E+14,Eeyore,Domestic Short Hair,"Brown, Black and White",Cat,3 years 8 months.,Male,Adoptable Cat Big Colony,8/13/18 0:00,Foster,0,8/30/18 0:00,Stray,,Court Order/ Legal,0,0,0
60075,6/29/18 12:34,Unsuitable Accommodation,0,C1806778,9.8102E+14,Eeyore,Domestic Short Hair,"Brown, Black and White",Cat,3 years 8 months.,Male,Adoptable Cat Big Colony,9/2/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60076,6/29/18 12:45,Stray,0,C1806779,9.8102E+14,Reba,Domestic Medium Hair,Calico,Cat,8 months.,Female,Adoptable Cat Kennels,6/30/18 0:00,Foster,0,7/20/18 0:00,Stray,,Court Order/ Legal,0,0,0
60076,6/29/18 12:45,Stray,0,C1806779,9.8102E+14,Reba,Domestic Medium Hair,Calico,Cat,8 months.,Female,Adoptable Cat Kennels,7/26/18 0:00,Adoption,0,12/27/18 0:00,Stray,,Court Order/ Legal,0,0,0
60076,6/29/18 12:45,Stray,0,C1806779,9.8102E+14,Reba,Domestic Medium Hair,Calico,Cat,8 months.,Female,Adoptable Cat Kennels,1/4/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60077,6/29/18 12:59,Stray,0,C1806780,9.8102E+14,Bronco,Domestic Short Hair,"Brown, Black and White",Cat,1 year 10 months.,Male,Adoptable Cat Big Colony,10/8/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60078,6/29/18 13:28,Stray,0,C1806781,9.8102E+14,Grace,Domestic Long Hair,Tortie,Cat,21 weeks.,Female,Lobby,7/6/18 0:00,Foster,0,7/27/18 0:00,Stray,,Court Order/ Legal,0,0,0
60078,6/29/18 13:28,Stray,0,C1806781,9.8102E+14,Grace,Domestic Long Hair,Tortie,Cat,21 weeks.,Female,Lobby,7/30/18 0:00,Foster,0,8/29/18 0:00,Stray,,Court Order/ Legal,0,0,0
60078,6/29/18 13:28,Stray,0,C1806781,9.8102E+14,Grace,Domestic Long Hair,Tortie,Cat,21 weeks.,Female,Lobby,8/31/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60079,6/29/18 13:50,Stray,0,C1806484,9.8102E+14,Mouth,Exotic Shorthair/Extra-Toes Cat (Hemingway Polydactyl),Black and grey,Cat,1 year 4 months.,Male,Adoptable Cat Small Colony,7/27/18 0:00,Adoption,0,10/25/18 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
60079,6/29/18 13:50,Stray,0,C1806484,9.8102E+14,Mouth,Exotic Shorthair/Extra-Toes Cat (Hemingway Polydactyl),Black and grey,Cat,1 year 4 months.,Male,Adoptable Cat Small Colony,11/3/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60080,6/29/18 14:26,Unsuitable Accommodation,0,H1806779,,Little Bear,Teddy Bear,White and Grey,Hamster,1 year 5 months.,Male,Feline intake room,6/29/18 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60081,6/29/18 14:35,Stray,0,C1806782,9.8102E+14,Miller,Domestic Medium Hair,Black and grey,Cat,25 weeks.,Male,Adoptable window colony,7/6/18 0:00,Foster,0,7/27/18 0:00,Stray,,Court Order/ Legal,0,0,0
60081,6/29/18 14:35,Stray,0,C1806782,9.8102E+14,Miller,Domestic Medium Hair,Black and grey,Cat,25 weeks.,Male,Adoptable window colony,7/30/18 0:00,Foster,0,8/15/18 0:00,Stray,,Court Order/ Legal,0,0,0
60081,6/29/18 14:35,Stray,0,C1806782,9.8102E+14,Miller,Domestic Medium Hair,Black and grey,Cat,25 weeks.,Male,Adoptable window colony,8/16/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60082,6/29/18 16:27,Stray,0,C1806485,9.8102E+14,Wally,Domestic Short Hair,Black and Brown,Cat,6 months.,Male,Adoptable window colony,7/2/18 0:00,Foster,0,7/10/18 0:00,Stray,,Court Order/ Legal,0,0,0
60082,6/29/18 16:27,Stray,0,C1806485,9.8102E+14,Wally,Domestic Short Hair,Black and Brown,Cat,6 months.,Male,Adoptable window colony,7/15/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60083,6/29/18 16:46,Stray,0,C1806783,9.8102E+14,Jeeper,Domestic Short Hair,Black and Brown,Cat,6 months.,Male,Cat room C,7/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60084,6/29/18 17:20,Unsuitable Accommodation,0,C1806784,9.8102E+14,Sprite,Domestic Short Hair,Black and grey,Cat,7 months.,Male,Adoptable window colony,7/3/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60086,6/30/18 12:53,Stray,0,C1806786,9.8102E+14,Boca Loca,Domestic Long Hair,Black,Cat,7 months.,Male,Adoptable Cat Middle Colony,7/13/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60087,6/30/18 13:09,Incompatible with owner lifestyle,0,C1806787,0A134C5F59,Pancakes,Domestic Short Hair,Orange,Cat,7 years 11 months.,Male,Cat room B,7/7/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60088,6/30/18 13:28,Stray,0,C1806788,9.8102E+14,Mallissa,Domestic Short Hair,White and Brown,Cat,7 months.,Female,Adoptable Cat Middle Colony,7/13/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60089,6/30/18 13:43,Stray,0,C1806789,9.8102E+14,Coco Chanel,Domestic Short Hair,Black,Cat,1 year 0 months.,Female,Cat obs,7/6/18 0:00,Foster,0,7/27/18 0:00,Stray,,Court Order/ Legal,0,0,0
60089,6/30/18 13:43,Stray,0,C1806789,9.8102E+14,Coco Chanel,Domestic Short Hair,Black,Cat,1 year 0 months.,Female,Cat obs,7/30/18 0:00,Foster,0,8/29/18 0:00,Stray,,Court Order/ Legal,0,0,0
60089,6/30/18 13:43,Stray,0,C1806789,9.8102E+14,Coco Chanel,Domestic Short Hair,Black,Cat,1 year 0 months.,Female,Cat obs,10/25/18 0:00,Foster,0,11/28/18 0:00,Stray,,Court Order/ Legal,0,0,0
60089,6/30/18 13:43,Stray,0,C1806789,9.8102E+14,Coco Chanel,Domestic Short Hair,Black,Cat,1 year 0 months.,Female,Cat obs,11/28/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60091,6/30/18 15:27,Litter relinquishment,0,C1806790,9.8102E+14,Miss Swiss,Siamese,Tortie,Cat,11 months.,Female,Adoptable window colony,7/7/18 0:00,Foster,0,9/28/18 0:00,Stray,,Court Order/ Legal,0,0,0
60091,6/30/18 15:27,Litter relinquishment,0,C1806790,9.8102E+14,Miss Swiss,Siamese,Tortie,Cat,11 months.,Female,Adoptable window colony,10/2/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60092,6/30/18 15:33,Stray,0,C1806791,9.8102E+14,Pretzal,Domestic Short Hair,Black and Brown,Cat,1 year 2 months.,Female,Adoptable Cat Small Colony,8/2/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60094,6/30/18 15:54,Landlord issues,0,C1806792,9.8102E+14,Bo,Domestic Short Hair,Grey and White,Cat,1 year 4 months.,Female,Adoptable Cat Glass Colony,8/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60095,6/30/18 16:05,Stray,0,D1806792,9.8102E+14,Jethro,Treeing Walker Coonhound,Tricolour,Dog,3 years 4 months.,Male,Adoptable Dogs,7/15/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60097,6/30/18 15:27,Litter relinquishment,0,C1806794,,Bernie,Siamese,Lilac Point,Cat,7 weeks.,Male,Cat room A,7/7/18 0:00,Foster,0,7/20/18 0:00,Stray,7/17/18 0:00,Died in care,0,0,0
60098,6/30/18 15:27,Litter relinquishment,0,C1806795,9.8102E+14,Daddio,Siamese,Black,Cat,11 months.,Male,Adoptable Cat Middle Colony,7/7/18 0:00,Foster,0,9/8/18 0:00,Stray,,Court Order/ Legal,0,0,0
60098,6/30/18 15:27,Litter relinquishment,0,C1806795,9.8102E+14,Daddio,Siamese,Black,Cat,11 months.,Male,Adoptable Cat Middle Colony,9/9/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60099,6/30/18 15:27,Litter relinquishment,0,C1806796,9.8102E+14,Fanny,Siamese,Lilac Point,Cat,11 months.,Female,Adoptable Cat Kennels,7/7/18 0:00,Foster,0,9/28/18 0:00,Stray,,Court Order/ Legal,0,0,0
60099,6/30/18 15:27,Litter relinquishment,0,C1806796,9.8102E+14,Fanny,Siamese,Lilac Point,Cat,11 months.,Female,Adoptable Cat Kennels,9/28/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60100,6/30/18 15:27,Litter relinquishment,0,C1806797,9.8102E+14,Nano,Siamese,Flame Point,Cat,11 months.,Male,Adoptable Cat Kennels,7/7/18 0:00,Foster,0,9/28/18 0:00,Stray,,Court Order/ Legal,0,0,0
60100,6/30/18 15:27,Litter relinquishment,0,C1806797,9.8102E+14,Nano,Siamese,Flame Point,Cat,11 months.,Male,Adoptable Cat Kennels,10/1/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60101,6/30/18 15:27,Litter relinquishment,0,C1806798,9.8102E+14,Patches October,Domestic Short Hair,Tortie,Cat,11 months.,Female,Adoptable window colony,7/7/18 0:00,Foster,0,9/8/18 0:00,Stray,,Court Order/ Legal,0,0,0
60101,6/30/18 15:27,Litter relinquishment,0,C1806798,9.8102E+14,Patches October,Domestic Short Hair,Tortie,Cat,11 months.,Female,Adoptable window colony,9/10/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60102,6/30/18 15:27,Litter relinquishment,0,C1806799,9.8102E+14,Cuckoo,Domestic Long Hair/Domestic Short Hair,Tortie,Cat,11 months.,Female,Adoptable window colony,7/7/18 0:00,Foster,0,8/26/18 0:00,Stray,,Court Order/ Legal,0,0,0
60102,6/30/18 15:27,Litter relinquishment,0,C1806799,9.8102E+14,Cuckoo,Domestic Long Hair/Domestic Short Hair,Tortie,Cat,11 months.,Female,Adoptable window colony,8/27/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60103,6/30/18 15:27,Litter relinquishment,0,C1806800,9.8102E+14,Dilly,Siamese/Domestic Short Hair,Lilac Point,Cat,11 months.,Female,Adoptable Cat Kennels,7/7/18 0:00,Foster,0,9/28/18 0:00,Stray,,Court Order/ Legal,0,0,0
60103,6/30/18 15:27,Litter relinquishment,0,C1806800,9.8102E+14,Dilly,Siamese/Domestic Short Hair,Lilac Point,Cat,11 months.,Female,Adoptable Cat Kennels,9/28/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60104,6/30/18 15:27,Litter relinquishment,0,C1806801,9.8102E+14,Fancy Girl,Domestic Short Hair,Black,Cat,11 months.,Female,Adoptable Cat Middle Colony,7/7/18 0:00,Foster,0,9/8/18 0:00,Stray,,Court Order/ Legal,0,0,0
60104,6/30/18 15:27,Litter relinquishment,0,C1806801,9.8102E+14,Fancy Girl,Domestic Short Hair,Black,Cat,11 months.,Female,Adoptable Cat Middle Colony,9/8/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60105,6/30/18 15:27,Litter relinquishment,0,C1806802,9.8102E+14,Eminem,Domestic Short Hair,Orange,Cat,11 months.,Male,Adoptable Cat Small Colony,7/7/18 0:00,Foster,0,8/26/18 0:00,Stray,,Court Order/ Legal,0,0,0
60105,6/30/18 15:27,Litter relinquishment,0,C1806802,9.8102E+14,Eminem,Domestic Short Hair,Orange,Cat,11 months.,Male,Adoptable Cat Small Colony,9/4/18 0:00,Adoption,0,5/5/19 0:00,Moving,,Court Order/ Legal,0,0,0
60105,6/30/18 15:27,Litter relinquishment,0,C1806802,9.8102E+14,Eminem,Domestic Short Hair,Orange,Cat,11 months.,Male,Adoptable Cat Small Colony,5/9/19 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60106,6/30/18 15:27,Litter relinquishment,0,C1806803,9.8102E+14,Tater Tot,Domestic Short Hair,Black,Cat,11 months.,Male,Adoptable Cat Middle Colony,7/7/18 0:00,Foster,0,9/8/18 0:00,Stray,,Court Order/ Legal,0,0,0
60106,6/30/18 15:27,Litter relinquishment,0,C1806803,9.8102E+14,Tater Tot,Domestic Short Hair,Black,Cat,11 months.,Male,Adoptable Cat Middle Colony,9/8/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60107,6/30/18 15:27,Litter relinquishment,0,C1806804,9.8102E+14,Callahan,Domestic Short Hair,Orange,Cat,11 months.,Male,Adoptable Cat Kennels,7/7/18 0:00,Foster,0,8/26/18 0:00,Stray,,Court Order/ Legal,0,0,0
