intake_type,condition,age_in,breed,outcome,age_out,sex,intact_out,age,primary_color,secondary_color,breed_1,breed_2,pure,obey,reps_lower,reps_upper,height_low_inches,height_high_inches,weight_low_lbs,weight_high_lbs,time_in_shelter,at_risk,cond,breed_3
surrender,normal,0.0,miniature pinscher,adoption,0.0,1,0,baby,black,tricolor,miniature pinscher,miniature pinscher,1.0,0.7,16.0,25.0,17.941176470588236,20.908496732026144,42.93464052287582,57.52287581699346,50,1,,other
surrender,normal,0.0,miniature pinscher,adoption,0.0,1,0,baby,black,tricolor,miniature pinscher,miniature pinscher,1.0,0.7,16.0,25.0,17.941176470588236,20.908496732026144,42.93464052287582,57.52287581699346,16,0,,other
stray,injured,1.0,chihuahua,adoption,1.0,0,0,young,white,tan,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,22,1,,chihuahua
surrender,normal,1.0,australian cattle dog,adoption,2.0,1,0,adult,white,brown,australian cattle dog,australian cattle dog,1.0,0.95,1.0,4.0,17.0,20.0,35.0,45.0,192,1,,australian cattle dog
stray,normal,3.0,german shepherd,adoption,3.0,1,0,adult,brown,black,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,27,1,,german shepherd
stray,normal,3.0,american pit bull terrier,adoption,3.0,1,0,adult,brown,white,american pit bull terrier,american pit bull terrier,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,89,1,,other
surrender,injured,0.0,american foxhound,adoption,1.0,1,0,young,white,brown,american foxhound,american foxhound,1.0,0.5,26.0,40.0,22.0,25.0,65.0,70.0,155,1,,other
stray,normal,2.0,pit bull,adoption,2.0,0,0,adult,brown,brindle,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,10,0,,pit bull
surrender,normal,7.0,labrador retriever,adoption,7.0,1,0,adult,yellow,yellow,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,19,0,,labrador retriever
surrender,normal,3.0,chihuahua/italian greyhound,adoption,3.0,0,0,adult,brown,white,chihuahua,italian greyhound,0.0,0.3,41.0,80.0,9.0,12.0,4.0,7.5,13,0,,chihuahua
stray,injured,2.0,german shepherd/labrador retriever,adoption,2.0,1,0,adult,white,white,german shepherd,labrador retriever,0.0,0.95,1.0,4.0,21.5,25.0,65.0,85.0,136,1,,german shepherd
surrender,normal,3.0,pit bull,adoption,3.0,0,0,adult,blue,blue,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,154,1,,pit bull
stray,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,black,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,11,0,,labrador retriever
stray,normal,0.0,boxer,adoption,0.0,1,0,baby,brown,white,boxer,boxer,1.0,0.5,26.0,40.0,21.0,25.0,65.0,70.0,9,0,,boxer
stray,injured,2.0,great pyrenees,adoption,2.0,0,0,adult,white,white,great pyrenees,great pyrenees,1.0,0.3,41.0,80.0,27.0,32.0,95.0,120.0,12,0,,great pyrenees
surrender,normal,0.0,chihuahua,adoption,0.0,1,0,baby,black,brown,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,10,0,,chihuahua
surrender,normal,8.0,rottweiler,adoption,8.0,1,0,adult,black,brown,rottweiler,rottweiler,1.0,0.95,1.0,4.0,22.0,27.0,90.0,110.0,32,1,,other
surrender,normal,4.0,australian cattle dog,adoption,4.0,0,0,adult,black,white,australian cattle dog,australian cattle dog,1.0,0.95,1.0,4.0,17.0,20.0,35.0,45.0,43,1,,australian cattle dog
stray,normal,4.0,siberian husky,adoption,4.0,0,0,adult,brown,white,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,18,0,,siberian husky
surrender,normal,1.0,labrador retriever,adoption,1.0,1,0,young,black,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,150,1,,labrador retriever
stray,normal,1.0,australian cattle dog,adoption,1.0,1,0,young,red,tick,australian cattle dog,australian cattle dog,1.0,0.95,1.0,4.0,17.0,20.0,35.0,45.0,18,0,,australian cattle dog
surrender,normal,2.0,pit bull,adoption,2.0,1,0,adult,blue,tiger,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,77,1,,pit bull
surrender,normal,2.0,australian shepherd,adoption,2.0,1,0,adult,blue,merle,australian shepherd,australian shepherd,1.0,0.5,26.0,40.0,18.0,23.0,40.0,60.0,8,0,,australian shepherd
surrender,normal,3.0,whippet/labrador retriever,adoption,3.0,1,0,adult,black,white,whippet,labrador retriever,0.0,0.725,13.5,22.0,19.5,23.0,41.0,55.0,31,1,,other
stray,normal,1.0,labrador retriever,adoption,1.0,1,0,young,chocolate,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,49,1,,labrador retriever
stray,normal,2.0,pit bull,adoption,2.0,0,0,adult,brown,brown,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,8,0,,pit bull
stray,injured,0.0,miniature poodle/chihuahua,adoption,0.0,0,0,baby,black,black,miniature poodle,chihuahua,0.0,0.4349290780141842,33.159574468085104,60.51418439716312,8.0,12.0,11.0,12.5,42,1,,miniature poodle
stray,normal,1.0,labrador retriever,adoption,1.0,0,0,young,tan,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,17,0,,labrador retriever
stray,normal,2.0,pit bull,adoption,2.0,1,0,adult,brown,brindle,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,198,1,,pit bull
surrender,normal,2.0,pit bull,adoption,2.0,1,0,adult,white,white,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,12,0,,pit bull
stray,normal,2.0,bulldog/pit bull,adoption,2.0,0,0,adult,brown,black,bulldog,pit bull,0.0,0.3999999999999999,48.5,62.5,14.5,17.5,45.0,55.0,9,0,,other
stray,normal,8.0,labrador retriever,adoption,8.0,0,0,adult,cream,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,23,1,,labrador retriever
stray,injured,2.0,beagle/boxer,adoption,2.0,0,0,adult,black,white,beagle,boxer,0.0,0.3,53.5,70.0,17.0,20.5,41.5,50.0,10,0,,beagle
stray,injured,2.0,chihuahua,adoption,2.0,1,0,adult,black,brown,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,27,1,,chihuahua
stray,normal,2.0,australian cattle dog,adoption,2.0,1,0,adult,white,tan,australian cattle dog,australian cattle dog,1.0,0.95,1.0,4.0,17.0,20.0,35.0,45.0,100,1,,australian cattle dog
surrender,normal,6.0,beagle,adoption,6.0,1,0,adult,brown,black,beagle,beagle,1.0,0.1,81.0,100.0,13.0,16.0,18.0,30.0,63,1,,beagle
surrender,normal,7.0,german shepherd,adoption,7.0,0,0,adult,brown,brown,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,61,1,,german shepherd
surrender,normal,1.0,labrador retriever/border collie,adoption,1.0,0,0,young,black,white,labrador retriever,border collie,0.0,0.95,1.0,4.0,20.0,22.5,47.5,60.0,57,1,,labrador retriever
stray,normal,0.0,german shepherd,adoption,0.0,0,0,baby,black,brown,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,10,0,,german shepherd
stray,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,black,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,28,1,,labrador retriever
stray,normal,0.0,labrador retriever,adoption,0.0,1,0,baby,black,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,30,1,,labrador retriever
stray,injured,0.0,pit bull,adoption,0.0,1,0,baby,blue,white,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,8,0,,pit bull
stray,injured,2.0,pit bull,adoption,2.0,1,0,adult,white,black,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,143,1,,pit bull
stray,normal,1.0,pit bull,adoption,1.0,1,0,young,brown,brindle,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,30,1,,pit bull
stray,normal,3.0,labrador retriever/chinese shar pei,adoption,3.0,0,0,adult,buff,buff,labrador retriever,chinese shar pei,0.0,0.725,13.5,22.0,19.5,22.0,50.0,67.5,25,1,,labrador retriever
stray,normal,1.0,german shepherd,adoption,1.0,0,0,young,black,brown,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,12,0,,german shepherd
surrender,normal,1.0,labrador retriever,adoption,1.0,1,0,young,black,black,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,20,0,,labrador retriever
surrender,normal,8.0,labrador retriever,adoption,8.0,0,0,adult,brown,brown,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,197,1,,labrador retriever
surrender,normal,8.0,border collie/great pyrenees,adoption,8.0,1,0,adult,white,black,border collie,great pyrenees,0.0,0.625,21.0,42.0,23.0,26.5,67.5,80.0,197,1,,border collie
stray,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,black,brown,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,20,0,,labrador retriever
stray,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,tricolor,tricolor,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,46,1,,labrador retriever
stray,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,black,black,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,26,1,,labrador retriever
stray,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,tan,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,112,1,,labrador retriever
stray,normal,0.0,labrador retriever,adoption,0.0,1,0,baby,tan,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,146,1,,labrador retriever
surrender,normal,1.0,australian cattle dog,adoption,1.0,0,0,young,brown,brown,australian cattle dog,australian cattle dog,1.0,0.95,1.0,4.0,17.0,20.0,35.0,45.0,12,0,,australian cattle dog
stray,injured,4.0,rottweiler,adoption,4.0,0,0,adult,black,brown,rottweiler,rottweiler,1.0,0.95,1.0,4.0,22.0,27.0,90.0,110.0,20,0,,other
stray,injured,8.0,labrador retriever/border collie,adoption,8.0,1,0,adult,brown,tan,labrador retriever,border collie,0.0,0.95,1.0,4.0,20.0,22.5,47.5,60.0,67,1,,labrador retriever
stray,normal,0.0,australian shepherd,adoption,0.0,0,0,baby,tricolor,tricolor,australian shepherd,australian shepherd,1.0,0.5,26.0,40.0,18.0,23.0,40.0,60.0,66,1,,australian shepherd
surrender,normal,0.0,german shepherd,adoption,0.0,1,1,baby,brown,black,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,36,1,,german shepherd
surrender,normal,2.0,doberman pinscher,adoption,2.0,0,0,adult,black,tan,doberman pinscher,doberman pinscher,1.0,0.95,1.0,4.0,26.0,28.0,60.0,100.0,25,1,,other
surrender,normal,2.0,pit bull,adoption,2.0,1,0,adult,blue,blue,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,81,1,,pit bull
stray,injured,4.0,standard poodle/australian shepherd,adoption,4.0,0,0,adult,black,black,standard poodle,australian shepherd,0.0,0.5349290780141842,25.659574468085104,40.51418439716312,16.5,24.0,42.5,52.5,22,1,,other
surrender,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,brown,brown,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,33,1,,labrador retriever
surrender,normal,0.0,labrador retriever,adoption,0.0,1,0,baby,brown,brown,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,51,1,,labrador retriever
surrender,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,brown,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,40,1,,labrador retriever
surrender,normal,0.0,labrador retriever,adoption,0.0,1,0,baby,brown,brown,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,51,1,,labrador retriever
surrender,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,brown,brown,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,48,1,,labrador retriever
stray,normal,2.0,pit bull,adoption,2.0,1,0,adult,blue,blue,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,107,1,,pit bull
stray,normal,2.0,boxer,adoption,2.0,0,0,adult,brown,white,boxer,boxer,1.0,0.5,26.0,40.0,21.0,25.0,65.0,70.0,9,0,,boxer
stray,normal,3.0,american pit bull terrier,adoption,3.0,0,0,adult,white,blue,american pit bull terrier,american pit bull terrier,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,96,1,,other
stray,injured,1.0,chihuahua,adoption,1.0,0,0,young,white,black,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,12,0,,chihuahua
surrender,normal,1.0,labrador retriever,adoption,1.0,1,0,young,brown,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,8,0,,labrador retriever
surrender,normal,1.0,pointer/beagle,adoption,1.0,0,0,young,white,brown,pointer,beagle,0.0,0.3,53.5,70.0,17.0,20.0,31.0,48.0,12,0,,pointer
stray,injured,0.0,german shepherd,adoption,1.0,1,0,young,brown,black,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,14,0,,german shepherd
stray,injured,2.0,american pit bull terrier,adoption,2.0,0,0,adult,white,brown,american pit bull terrier,american pit bull terrier,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,10,0,,other
stray,normal,5.0,german shepherd/belgian malinois,adoption,5.0,1,0,adult,black,tan,german shepherd,belgian malinois,0.0,0.8999999999999999,3.0,9.5,22.0,26.0,67.5,77.5,21,1,,german shepherd
surrender,normal,1.0,siberian husky,adoption,1.0,1,0,young,black,gray,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,17,0,,siberian husky
stray,behavior,2.0,plott hound,adoption,2.0,1,0,adult,brown,brindle,plott hound,plott hound,1.0,0.5698581560283685,25.31914893617021,41.02836879432624,20.0,24.0,45.0,55.0,74,1,,other
stray,normal,1.0,labrador retriever,adoption,1.0,0,0,young,black,black,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,10,0,,labrador retriever
stray,injured,4.0,german shepherd,adoption,4.0,0,0,adult,black,tan,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,67,1,,german shepherd
stray,normal,0.0,german shepherd,adoption,0.0,1,0,baby,tricolor,tricolor,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,9,0,,german shepherd
stray,normal,0.0,german shepherd/doberman pinscher,adoption,0.0,0,0,baby,black,brown,german shepherd,doberman pinscher,0.0,0.95,1.0,4.0,24.0,27.0,67.5,95.0,12,0,,german shepherd
surrender,normal,4.0,rottweiler,adoption,4.0,1,0,adult,black,brown,rottweiler,rottweiler,1.0,0.95,1.0,4.0,22.0,27.0,90.0,110.0,22,1,,other
surrender,normal,3.0,mastiff,adoption,3.0,1,0,adult,brown,white,mastiff,mastiff,1.0,0.1,81.0,100.0,27.0,30.0,175.0,190.0,13,0,,other
stray,normal,1.0,labrador retriever,adoption,1.0,0,0,young,white,brown,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,133,1,,labrador retriever
stray,injured,2.0,pit bull,adoption,2.0,0,0,adult,blue,white,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,17,0,,pit bull
stray,injured,0.0,chinese shar pei,adoption,0.0,1,0,baby,tan,white,chinese shar pei,chinese shar pei,1.0,0.5,26.0,40.0,18.0,20.0,45.0,55.0,30,1,,other
stray,normal,2.0,german shepherd/plott hound,adoption,2.0,0,0,adult,tricolor,tricolor,german shepherd,plott hound,0.0,0.7599290780141843,13.159574468085104,22.51418439716312,21.0,25.0,60.0,72.5,8,0,,german shepherd
stray,normal,2.0,doberman pinscher,adoption,2.0,1,0,adult,black,brown,doberman pinscher,doberman pinscher,1.0,0.95,1.0,4.0,26.0,28.0,60.0,100.0,12,0,,other
surrender,normal,2.0,chihuahua,adoption,2.0,0,0,adult,tan,tan,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,14,0,,chihuahua
stray,normal,1.0,labrador retriever,adoption,1.0,1,0,young,black,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,9,0,,labrador retriever
stray,normal,1.0,cairn terrier,adoption,1.0,0,0,young,tan,tan,cairn terrier,cairn terrier,1.0,0.7,16.0,25.0,9.0,10.0,14.0,14.0,54,1,,cairn terrier
stray,injured,1.0,chihuahua,adoption,1.0,1,0,young,black,brown,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,65,1,,chihuahua
surrender,injured,1.0,fox terrier,adoption,1.0,1,0,young,white,brown,fox terrier,fox terrier,1.0,0.5,26.0,40.0,13.0,16.0,15.0,20.0,67,1,,fox terrier
stray,nursing,0.0,chihuahua,adoption,0.0,0,0,baby,tan,white,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,46,1,,chihuahua
stray,nursing,0.0,chihuahua,adoption,0.0,1,0,baby,tan,tan,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,48,1,,chihuahua
stray,injured,1.0,australian shepherd,adoption,1.0,0,0,young,tricolor,tricolor,australian shepherd,australian shepherd,1.0,0.5,26.0,40.0,18.0,23.0,40.0,60.0,8,0,,australian shepherd
stray,injured,12.0,miniature poodle,adoption,12.0,1,0,senior,white,white,miniature poodle,miniature poodle,1.0,0.5698581560283685,25.31914893617021,41.02836879432624,10.0,15.0,20.0,20.0,35,1,,miniature poodle
stray,injured,3.0,plott hound,adoption,3.0,1,0,adult,black,brindle,plott hound,plott hound,1.0,0.5698581560283685,25.31914893617021,41.02836879432624,20.0,24.0,45.0,55.0,72,1,,other
stray,injured,4.0,australian cattle dog,adoption,4.0,0,0,adult,white,black,australian cattle dog,australian cattle dog,1.0,0.95,1.0,4.0,17.0,20.0,35.0,45.0,20,0,,australian cattle dog
stray,injured,3.0,labrador retriever,adoption,3.0,1,0,adult,black,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,52,1,,labrador retriever
stray,normal,4.0,pointer/basset hound,adoption,4.0,0,0,adult,black,white,pointer,basset hound,0.0,0.3,53.5,70.0,17.5,19.0,42.0,58.0,17,0,,pointer
surrender,normal,0.0,vizsla/german shepherd,adoption,0.0,0,0,baby,fawn,fawn,vizsla,german shepherd,0.0,0.8999999999999999,3.0,9.5,35.0,46.0,48.5,57.5,8,0,,other
stray,normal,1.0,pit bull,adoption,1.0,0,0,young,chocolate,chocolate,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,8,0,,pit bull
stray,normal,1.0,german shepherd,adoption,1.0,1,0,young,brown,black,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,12,0,,german shepherd
public_assist,normal,3.0,chihuahua,adoption,3.0,0,0,adult,brown,brown,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,14,0,,chihuahua
surrender,normal,2.0,siberian husky,euthanasia,2.0,0,1,adult,white,white,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,10,0,,siberian husky
stray,normal,2.0,pit bull,adoption,2.0,1,0,adult,blue,white,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,74,1,,pit bull
surrender,normal,1.0,pit bull,adoption,1.0,0,0,young,tan,white,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,15,0,,pit bull
surrender,other,9.0,pit bull,adoption,10.0,1,0,senior,chocolate,white,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,160,1,,pit bull
stray,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,white,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,27,1,,labrador retriever
stray,normal,0.0,labrador retriever,adoption,0.0,0,0,baby,white,tan,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,27,1,,labrador retriever
stray,normal,3.0,doberman pinscher,adoption,3.0,0,0,adult,blue,tan,doberman pinscher,doberman pinscher,1.0,0.95,1.0,4.0,26.0,28.0,60.0,100.0,10,0,,other
stray,injured,1.0,german shepherd,adoption,1.0,1,0,young,white,black,german shepherd,german shepherd,1.0,0.95,1.0,4.0,22.0,26.0,75.0,90.0,21,1,,german shepherd
stray,injured,5.0,dachshund,adoption,6.0,0,0,adult,black,brown,dachshund,dachshund,1.0,0.5,26.0,40.0,7.0,10.0,16.0,32.0,35,1,,dachshund
surrender,normal,0.0,basenji,adoption,0.0,0,0,baby,tan,white,basenji,basenji,1.0,0.1,81.0,100.0,17.0,17.0,20.0,22.0,8,0,,other
stray,injured,2.0,labrador retriever,adoption,2.0,1,0,adult,black,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,46,1,,labrador retriever
stray,injured,13.0,miniature poodle,adoption,13.0,1,0,senior,black,black,miniature poodle,miniature poodle,1.0,0.5698581560283685,25.31914893617021,41.02836879432624,10.0,15.0,20.0,20.0,8,0,,miniature poodle
stray,injured,3.0,pit bull,adoption,3.0,0,0,adult,blue,blue,pit bull,pit bull,1.0,0.7,16.0,25.0,17.0,19.0,40.0,50.0,135,1,,pit bull
stray,normal,2.0,labrador retriever,adoption,2.0,0,0,adult,tan,tan,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,10,0,,labrador retriever
stray,normal,14.0,chihuahua,adoption,14.0,1,0,senior,chocolate,chocolate,chihuahua,chihuahua,1.0,0.3,41.0,80.0,6.0,9.0,2.0,5.0,13,0,,chihuahua
stray,normal,2.0,labrador retriever,adoption,2.0,1,0,adult,black,white,labrador retriever,labrador retriever,1.0,0.95,1.0,4.0,21.0,24.0,55.0,80.0,13,0,,labrador retriever
stray,normal,2.0,chow chow,adoption,2.0,0,0,adult,brown,brown,chow chow,chow chow,1.0,0.1,81.0,100.0,19.0,22.0,45.0,55.0,14,0,,other
surrender,normal,0.0,siberian husky,adoption,0.0,1,0,baby,black,white,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,64,1,,siberian husky
surrender,normal,0.0,siberian husky,adoption,0.0,0,1,baby,black,white,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,57,1,,siberian husky
surrender,normal,0.0,siberian husky,adoption,0.0,1,0,baby,black,white,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,62,1,,siberian husky
surrender,normal,0.0,siberian husky,euthanasia,0.0,0,1,baby,black,white,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,30,1,,siberian husky
surrender,normal,0.0,siberian husky,adoption,0.0,0,0,baby,black,white,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,62,1,,siberian husky
surrender,normal,0.0,siberian husky,adoption,0.0,0,0,baby,black,white,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,62,1,,siberian husky
surrender,normal,0.0,siberian husky,adoption,0.0,1,0,baby,chocolate,white,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,69,1,,siberian husky
surrender,normal,0.0,siberian husky,adoption,0.0,0,0,baby,sable,sable,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,69,1,,siberian husky
surrender,normal,0.0,siberian husky,adoption,0.0,0,0,baby,fawn,fawn,siberian husky,siberian husky,1.0,0.5,26.0,40.0,20.0,23.0,40.0,60.0,62,1,,siberian husky
